"antecedent","succedent","realcon","realocc","realdur","p_con","p_occ","p_dur","null_obs"
"(i_gaze_at_object;mother-speech)","(mo_smile)",0.107,7,27.137,0.9789473684210527,0.8315789473684211,1.0,95
"(i_gaze_at;inf_smile;infant_voc;m_gaze_at)","(mother-speech)",0.114,6,7.744,0.6,0.26666666666666666,0.0,15
"(i_gaze_at_object;mo_smile)","(m_gaze_at_object)",0.202,24,61.135,1.0,0.58,1.0,100
"(infant_voc)","(i_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,25
"(m_gaze_at;mo_smile)","(i_gaze_at)",0.555,38,547.914,0.0,0.44,0.0,100
"(inf_smile;m_gaze_at_object;mo_smile)","(i_gaze_at_object;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;infant_voc)","(m_gaze_at)",0.234,1,31.176,0.14666666666666667,1.0,0.0,75
"(i_gaze_away;m_gaze_at;mo_smile)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,5
"(i_gaze_at_object;infant_voc;m_gaze_at;mo_smile;mother-speech)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,3
"(i_gaze_at;m_gaze_at;mo_smile)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_at;inf_smile;infant_voc;mo_smile)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,7
"(mo_smile)","(i_gaze_at;m_gaze_at;mother-speech)",0.177,280,266.934,0.0,0.0,0.0,56
"(i_gaze_at;inf_smile;m_gaze_away;mother-speech)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,9
"(i_gaze_at_object;m_gaze_away;mother-speech)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,3
"(mo_smile;mother-speech)","(m_gaze_at)",0.245,18,148.089,0.08,0.82,0.1,100
"(i_gaze_away)","(m_gaze_at;mother-speech)",0.127,88,68.759,1.0,0.99,1.0,100
"(m_gaze_at;mo_smile)","(inf_smile;mother-speech)",0.14,147,138.462,0.0,0.0,0.0,56
"(i_gaze_away;inf_smile;mo_smile)","(m_gaze_at_object;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,9
"(i_gaze_at;m_gaze_away;mo_smile;mother-speech)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,7
"(i_gaze_away;inf_smile;mother-speech)","(m_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,7
"(infant_voc;m_gaze_at_object;mo_smile)","(i_gaze_at;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at)","(inf_smile;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,6
"(i_gaze_at)","(mother-speech)",0.411,766,881.776,0.0,0.0,0.0,100
"(i_gaze_at;infant_voc)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,39
"(i_gaze_at;inf_smile;infant_voc;m_gaze_away)","(mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_away;infant_voc;m_gaze_at_object)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,3
"(i_gaze_at;inf_smile;m_gaze_at_object)","(mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,23
"(m_gaze_away)","(i_gaze_away;inf_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;infant_voc;mo_smile)","(m_gaze_at;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_at;inf_smile;m_gaze_away)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,62
"(i_gaze_at;mo_smile)","(m_gaze_at;mother-speech)",0.265,233,244.029,0.0,0.0,0.0,100
"(m_gaze_away)","(i_gaze_away;inf_smile;mo_smile)",0.168,1,13.555,999.0,999.0,999.0,4
"(inf_smile)","(m_gaze_at;mo_smile;mother-speech)",0.126,149,141.97,0.0,0.0,0.0,9
"(i_gaze_at;infant_voc;m_gaze_away;mo_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,4
"(i_gaze_at_object;infant_voc;m_gaze_at)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,17
"(m_gaze_at_object;mo_smile)","(i_gaze_at_object)",0.162,12,55.337,0.7448979591836735,0.8061224489795918,1.0,98
"(inf_smile;m_gaze_at_object;mo_smile)","(i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,53
"(inf_smile;m_gaze_away)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,51
"(i_gaze_away;m_gaze_away;mo_smile)","(inf_smile)",0.607,1,13.555,0.10526315789473684,1.0,0.0,19
"(i_gaze_at;infant_voc;m_gaze_at;mother-speech)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at_object)","(inf_smile;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,10
"(i_gaze_away;infant_voc;m_gaze_at_object)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,6
"(i_gaze_away;inf_smile)","(m_gaze_at;mother-speech)",0.13,29,20.532,0.85,0.32,0.77,100
"(i_gaze_at;inf_smile)","(m_gaze_at_object;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,56
"(i_gaze_away;m_gaze_at)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,4
"(i_gaze_at;inf_smile;mother-speech)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,31
"(inf_smile;infant_voc;mo_smile)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,36
"(m_gaze_away)","(i_gaze_at_object;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,5
"(inf_smile;infant_voc;m_gaze_at_object;mother-speech)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_away;inf_smile;m_gaze_at_object)","(mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,23
"(inf_smile;infant_voc;m_gaze_at_object;mo_smile;mother-speech)","(i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at_object;inf_smile;infant_voc;mo_smile;mother-speech)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at_object;infant_voc;mo_smile)","(inf_smile;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at;inf_smile;infant_voc;mo_smile)","(m_gaze_at_object;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,2
"(infant_voc)","(inf_smile)",0.148,11,59.43,0.011904761904761904,0.6428571428571429,0.0,84
"(m_gaze_at_object)","(i_gaze_at_object;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,8
"(inf_smile;m_gaze_away;mother-speech)","(i_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,9
"(i_gaze_at_object;infant_voc)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,13
"(inf_smile;m_gaze_away;mo_smile)","(i_gaze_at;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,29
"(i_gaze_at_object;inf_smile;infant_voc;mother-speech)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_away;mo_smile)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,2
"(mo_smile)","(i_gaze_at)",0.528,73,794.538,0.0,0.59,0.0,100
"(m_gaze_away;mo_smile)","(i_gaze_at;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,46
"(infant_voc;mother-speech)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_away;mo_smile)","(i_gaze_at;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,27
"(inf_smile;m_gaze_away;mo_smile;mother-speech)","(i_gaze_away)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_at_object;inf_smile;m_gaze_at;mo_smile;mother-speech)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at_object;infant_voc;mo_smile;mother-speech)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_away;inf_smile;m_gaze_away;mother-speech)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at_object;m_gaze_at;mo_smile)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;m_gaze_away)","(i_gaze_away;mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,6
"(i_gaze_at;inf_smile)","(m_gaze_at;mo_smile;mother-speech)",0.156,87,91.358,0.0,0.0,0.0,8
"(i_gaze_away;inf_smile;m_gaze_at)","(mo_smile;mother-speech)",0.147,17,11.574,0.4166666666666667,0.3125,0.6458333333333334,48
"(i_gaze_at_object;inf_smile)","(m_gaze_at)",0.122,7,12.453,1.0,0.99,1.0,100
"(i_gaze_at_object;m_gaze_at_object)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,100
"(i_gaze_at;m_gaze_at_object;mo_smile)","(inf_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at;inf_smile)","(mo_smile)",0.424,29,247.812,0.0,0.97,0.0,100
"(m_gaze_away)","(i_gaze_away;mo_smile)",0.246,1,19.915,0.0,1.0,0.0,20
"(infant_voc;m_gaze_at_object)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,24
"(m_gaze_at;mo_smile)","(i_gaze_at;mother-speech)",0.238,215,234.88,0.0,0.0,0.0,100
"(i_gaze_at;m_gaze_at)","(infant_voc)",0.105,206,152.565,0.4,0.0,0.0,15
"(i_gaze_at_object;m_gaze_away;mo_smile;mother-speech)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(infant_voc;m_gaze_at_object;mother-speech)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;infant_voc;m_gaze_at_object)","(i_gaze_at;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_away;mo_smile)","(inf_smile;m_gaze_at)",0.114,7,19.677,0.8108108108108109,1.0,1.0,74
"(i_gaze_away;m_gaze_at_object)","(inf_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,5
"(i_gaze_away;inf_smile)","(m_gaze_at_object)",0.25,16,39.394,0.1276595744680851,0.05319148936170213,0.11702127659574468,94
"(i_gaze_at_object;inf_smile;m_gaze_away;mo_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,9
"(infant_voc;mo_smile)","(m_gaze_at;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,2
"(inf_smile)","(i_gaze_away)",0.12,47,134.672,0.44776119402985076,0.0,0.44776119402985076,67
"(i_gaze_at;mo_smile)","(inf_smile)",0.304,92,280.459,0.0,0.0,0.0,100
"(i_gaze_at_object;inf_smile;m_gaze_at_object)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,4
"(i_gaze_away;inf_smile)","(m_gaze_at)",0.295,16,46.509,0.8,0.02,0.68,100
"(mo_smile)","(m_gaze_at_object)",0.183,156,276.265,1.0,0.01,1.0,100
"(i_gaze_at_object;m_gaze_at_object;mo_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,98
"(i_gaze_away;mother-speech)","(m_gaze_at)",0.119,5,21.36,0.9239130434782609,0.6304347826086957,0.9891304347826086,92
"(i_gaze_at_object;m_gaze_at)","(inf_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,13
"(i_gaze_away;m_gaze_at;mo_smile)","(mother-speech)",0.157,17,14.038,0.9797979797979798,0.9797979797979798,1.0,99
"(i_gaze_away;mo_smile)","(inf_smile;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,2
"(inf_smile;infant_voc;m_gaze_at_object)","(i_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,6
"(m_gaze_away)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,14
"(inf_smile;mo_smile)","(i_gaze_away)",0.104,20,53.154,0.8974358974358975,0.0,0.48717948717948717,39
